Date,NIFTY50,BankNifty,SPY,IndiaVIX
2024-06-07,521.3225708007812,16.8799991607666,49803.19921875,23290.150390625
2024-06-10,522.933349609375,16.399999618530273,49780.8984375,23259.19921875
2024-06-11,524.1928100585938,14.770000457763672,49705.75,23264.849609375
2024-06-12,528.4979858398438,14.390000343322754,49895.1015625,23322.94921875
2024-06-13,529.5620727539062,13.489999771118164,49846.69921875,23398.900390625
2024-06-14,529.88427734375,12.819999694824219,50002.0,23465.599609375
2024-06-17,534.1015625,,,
2024-06-18,535.4585571289062,12.970000267028809,50440.8984375,23557.900390625
2024-06-19,,13.710000038146973,51398.05078125,23516.0
2024-06-20,534.00390625,13.350000381469727,51783.25,23567.0
2024-06-21,533.2880249023438,13.180000305175781,51661.44921875,23501.099609375
2024-06-24,531.554443359375,14.0600004196167,51703.94921875,23537.849609375
2024-06-25,533.6014404296875,14.3100004196167,52606.0,23721.30078125
2024-06-26,534.2674560546875,14.050000190734863,52870.5,23868.80078125
2024-06-27,535.109619140625,14.149999618530273,52811.30078125,24044.5
2024-06-28,533.0039672851562,13.800000190734863,52342.25,24010.599609375
2024-07-01,534.1008911132812,13.829999923706055,52574.75,24141.94921875
2024-07-02,537.6953125,13.640000343322754,52168.1015625,24123.849609375
2024-07-03,540.0947875976562,13.210000038146973,53089.25,24286.5
2024-07-04,,12.859999656677246,53103.69921875,24302.150390625
2024-07-05,543.2092895507812,12.699999809265137,52660.3515625,24323.849609375
2024-07-08,543.8361206054688,13.600000381469727,52425.80078125,24320.55078125
2024-07-09,544.3649291992188,14.279999732971191,52568.80078125,24433.19921875
2024-07-10,549.7515869140625,14.430000305175781,52189.30078125,24324.44921875
2024-07-11,545.0112915039062,14.0,52270.6484375,24315.94921875
2024-07-12,548.4490356445312,13.729999542236328,52278.8984375,24502.150390625
2024-07-15,549.957275390625,14.1899995803833,52455.8984375,24586.69921875
2024-07-16,553.2186279296875,14.220000267028809,52396.80078125,24613.0
2024-07-17,545.4618530273438,,,
2024-07-18,541.2700805664062,14.510000228881836,52620.69921875,24800.849609375
2024-07-19,537.6756591796875,14.829999923706055,52265.6015625,24530.900390625
2024-07-22,543.2191162109375,15.4399995803833,52280.3984375,24509.25
2024-07-23,542.3670654296875,12.75,51778.30078125,24479.05078125
2024-07-24,530.0755615234375,11.760000228881836,51317.0,24413.5
2024-07-25,527.3137817382812,12.619999885559082,50888.75,24406.099609375
2024-07-26,533.219482421875,12.25,51295.94921875,24834.849609375
2024-07-29,533.5328979492188,12.949999809265137,51406.25,24836.099609375
2024-07-30,530.8297729492188,12.880000114440918,51499.30078125,24857.30078125
2024-07-31,539.4581909179688,13.25,51553.3984375,24951.150390625
2024-08-01,531.8189697265625,12.930000305175781,51564.0,25010.900390625
2024-08-02,521.9172973632812,14.319999694824219,51350.1484375,24717.69921875
2024-08-05,506.7171325683594,20.3700008392334,50092.1015625,24055.599609375
2024-08-06,511.38885498046875,18.739999771118164,49748.30078125,23992.55078125
2024-08-07,507.9708251953125,16.170000076293945,50119.0,24297.5
2024-08-08,519.7136840820312,16.600000381469727,50156.69921875,24117.0
2024-08-09,522.0054321289062,15.34000015258789,50484.5,24367.5
2024-08-12,522.2797241210938,15.869999885559082,50577.94921875,24347.0
2024-08-13,530.8689575195312,16.170000076293945,49831.8515625,24139.0
2024-08-14,532.543701171875,15.4399995803833,49727.30078125,24143.75
2024-08-15,541.6715698242188,,,
2024-08-16,542.8860473632812,14.399999618530273,50516.8984375,24541.150390625
2024-08-19,548.0767822265625,14.319999694824219,50368.3515625,24572.650390625
2024-08-20,547.1856079101562,13.819999694824219,50803.1484375,24698.849609375
2024-08-21,549.0659790039062,13.329999923706055,50685.55078125,24770.19921875
2024-08-22,544.7567749023438,13.0,50985.69921875,24811.5
2024-08-23,550.5448608398438,13.550000190734863,50933.44921875,24823.150390625
2024-08-26,549.2324829101562,13.800000190734863,51148.1015625,25010.599609375
2024-08-27,549.9866333007812,13.630000114440918,51278.75,25017.75
2024-08-28,546.7938842773438,13.949999809265137,51143.8515625,25052.349609375
2024-08-29,546.8427734375,13.789999961853027,51152.75,25151.94921875
2024-08-30,552.06298828125,13.390000343322754,51351.0,25235.900390625
2024-09-02,,14.0600004196167,51439.55078125,25278.69921875
2024-09-03,540.7020263671875,13.84000015258789,51689.1015625,25279.849609375
2024-09-04,539.5952758789062,14.380000114440918,51400.25,25198.69921875
2024-09-05,538.2828979492188,14.210000038146973,51473.05078125,25145.099609375
2024-09-06,529.2235107421875,15.220000267028809,50576.8515625,24852.150390625
2024-09-09,535.14892578125,14.239999771118164,51117.80078125,24936.400390625
2024-09-10,537.4797973632812,13.359999656677246,51272.30078125,25041.099609375
2024-09-11,542.9937744140625,13.630000114440918,51010.0,24918.44921875
2024-09-12,547.567626953125,13.180000305175781,51772.3984375,25388.900390625
2024-09-13,550.4273071289062,12.550000190734863,51938.05078125,25356.5
2024-09-16,551.2402954101562,12.460000038146973,52153.1484375,25383.75
2024-09-17,551.4655151367188,12.59000015258789,52188.6484375,25418.55078125
2024-09-18,549.8300170898438,13.369999885559082,52750.3984375,25377.55078125
